45	6B392DA	{"epochs": {"value": 4.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
46	6B392DA	{"epochs": {"value": 4.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.38	49.4757
47	6B392DA	{"epochs": {"value": 4.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 5.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
48	6B392DA	{"epochs": {"value": 4.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.382	50.6581
49	6B392DA	{"epochs": {"value": 3.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.362	38.37
50	6B392DA	{"epochs": {"value": 6.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.454	73.5877
51	6B392DA	{"epochs": {"value": 100.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 10.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
52	6B392DA	{"epochs": {"value": 120.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.602	1414.03
53	6B392DA	{"epochs": {"value": 6.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "negative_log_likelihood", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
54	6B392DA	{"epochs": {"value": 6.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "ada_grad", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
55	6B392DA	{"epochs": {"value": 6.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
56	6B392DA	{"epochs": {"value": 6.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 10.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
57	6B392DA	{"epochs": {"value": 3.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 36.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.01, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	-3	-1
58	6B392DA	{"epochs": {"value": 150.0, "comment": 1, "comment_other": ""}, "batchSize": {"value": 25.0, "comment": 2, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 3, "comment_other": ""}, "optimizer": {"value": "averaged_sgd", "comment": 3, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": 1, "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "6B392DA"}	0.74	1736.45
59	8960B0A	{"epochs": {"value": 1.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 100.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "negative_log_likelihood", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.1	9.59239
60	8960B0A	{"epochs": {"value": 1.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 100.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.1	9.5624
61	8960B0A	{"epochs": {"value": 1.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 100.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "l1_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.1	9.66894
62	8960B0A	{"epochs": {"value": 1.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 100.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.156	9.76063
63	8960B0A	{"epochs": {"value": 20.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.602	280.1
64	8960B0A	{"epochs": {"value": 40.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.0001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.728	562.967
65	8960B0A	{"epochs": {"value": 40.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 1e-05, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	0.632	562.325
66	8960B0A	{"epochs": {"value": 40.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 1e-05, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	-3	-1
67	8960B0A	{"epochs": {"value": 40.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": "true"}, "learningRate": {"value": 1e-05, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	-3	-1
68	8960B0A	{"epochs": {"value": 40.0, "comment": "", "comment_other": ""}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": "true"}, "learningRate": {"value": 1e-05, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	-3	-1
69	8960B0A	{"epochs": {"value": 40.0, "comment": 5, "comment_other": "hggh"}, "batchSize": {"value": 25.0, "comment": "", "comment_other": ""}, "lossFunction": {"value": "mean_squared_loss", "comment": "", "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": "", "comment_other": ""}, "finalSubmission": {"value": "true"}, "learningRate": {"value": 1e-05, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "8960B0A"}	-3	-1
70	02AECEA	{"epochs": {"value": 25.0, "comment": 3, "comment_other": ""}, "batchSize": {"value": 5000.0, "comment": 3, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 1, "comment_other": ""}, "optimizer": {"value": "adam_optimizer", "comment": 1, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "02AECEA"}	-2	-1
71	02AECEA	{"epochs": {"value": 25.0, "comment": 3, "comment_other": ""}, "batchSize": {"value": 5000.0, "comment": 3, "comment_other": ""}, "lossFunction": {"value": "cross_entropy", "comment": 1, "comment_other": ""}, "optimizer": {"value": "ada_delta", "comment": 1, "comment_other": ""}, "finalSubmission": {"value": false}, "learningRate": {"value": 0.001, "comment": "", "comment_other": ""}, "epsilon": {"value": 1e-06, "comment": "", "comment_other": ""}, "beta1": {"value": 0.9, "comment_other": "", "comment": ""}, "beta2": {"value": 0.999, "comment_other": "", "comment": ""}, "weightDecay": {"value": 0, "comment": "", "comment_other": ""}, "rho": {"value": 0.9, "comment": "", "comment_other": ""}, "learningRateDecay": {"value": 0, "comment": "", "comment_other": ""}, "initialAccumulator": {"value": 0, "comment": "", "comment_other": ""}, "alpha": {"value": 0.75, "comment": "", "comment_other": ""}, "lambda": {"value": 0.0001, "comment": "", "comment_other": ""}, "momentum": {"value": 0, "comment": "", "comment_other": ""}, "user_id": "02AECEA"}	-2	-1
